dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11635,1,10.0.0.2,10.0.0.8,123916,99751925,300,756000000,272648992409.0,3,1931,13572,14546488,451,0,UDP,1,3641693,1086,0,224,307,0
9846,1,10.0.0.1,10.0.0.8,45402,143948376,251,329078204,36962724890.0,3,1943,13503,14118603,451,0,UDP,1,10280159,1086,253,202,0,0
11176,1,10.0.0.2,10.0.0.8,62900,143948376,279,330333524,321000000000.0,3,1931,13651,14463365,443,0,UDP,3,3022,1086,328,108,1892,0
11484,1,10.0.0.1,10.0.0.8,38000,113576419,196,735808013,30825897199.0,3,1943,13391,14551966,451,0,UDP,2,3815029,233614999,228,13,229,0
11306,1,10.0.0.1,10.0.0.8,37400,69373036,21,756000000,123740647305.0,2,1943,13440,14154712,142,0,UDP,2,2170513,8125707,0,154,0,0
11158,1,10.0.0.2,10.0.0.7,6840,143948376,115,756000000,217332921292.0,2,1790,13651,14164112,0,0,UDP,1,5009133,1086,0,227,0,0
11238,1,10.0.0.2,10.0.0.7,4777,143948376,10,285717498,10711000000.0,2,1790,13543,14216946,451,0,UDP,2,3022,1086,0,182,4124,0
11216,1,10.0.0.2,10.0.0.8,85619,141339343,240,309685476,321000000000.0,2,1910,13309,14350300,451,0,UDP,4,3022,1086,254,254,20580,0
11194,1,10.0.0.1,10.0.0.8,26601,93563114,147,345486135,38178657142.0,3,1943,13128,14281365,451,0,UDP,1,6204489,1086,2694,240,0,1
11551,1,10.0.0.2,10.0.0.8,14327,95567080,138,756000000,129009703988.0,3,1943,13435,14525995,142,0,UDP,3,1265189,176931638,19293,10,17460,1
11207,1,10.0.0.2,10.0.0.7,63001,5092282,243,756000000,134755239944.0,3,1931,7082,14269381,451,0,UDP,4,3022,2948290,19123,222,336,0
11216,1,10.0.0.1,10.0.0.8,72130,133181380,158,255379260,105192438892.0,2,1943,13511,14398712,450,0,UDP,1,6337853,1086,19,6148,169,0
11138,1,10.0.0.1,10.0.0.7,4777,123923217,185,728745652,276076063255.0,2,1306,12969,14551966,448,0,UDP,2,3022,1086,0,22,0,0
11635,1,10.0.0.2,10.0.0.8,132070,103319720,46,742412379,254669173755.0,2,1943,0,14551966,288,0,UDP,3,353566219,1086,0,0,4104,0
11464,1,10.0.0.2,10.0.0.8,29377,74391754,16,756000000,204323647194.0,3,1943,13651,14271349,0,0,UDP,2,2585869,1086,0,199,3639,0
11286,1,10.0.0.1,10.0.0.7,4777,143948376,163,292144143,85017711729.0,3,1943,13314,14127924,451,0,UDP,1,3022,80009064,71,311,499,0
11421,1,10.0.0.2,10.0.0.7,130841,126052259,203,311426700,141873267973.0,3,1306,13651,14551966,451,0,UDP,4,3022,1086,0,107,0,0
11373,1,10.0.0.1,10.0.0.8,101505,77881092,121,719620090,321000000000.0,3,1943,13651,14551966,0,0,UDP,3,191950764,2977815,0,354,158,0
11419,1,10.0.0.1,10.0.0.8,30210,8845672,164,295670750,38566128243.0,3,1943,13052,14389103,0,0,UDP,2,3022,2040951,34,6830,150,0
11635,1,10.0.0.1,10.0.0.8,123130,104261224,191,718052727,29670359732.0,3,1943,13146,14524142,455,0,UDP,2,3022,1086,133,87,0,1
11497,1,10.0.0.1,10.0.0.7,106658,28273060,121,314244931,298521199893.0,2,1943,0,14038639,451,0,UDP,1,1829941,144335706,263,0,80,0
11299,1,10.0.0.2,10.0.0.8,127627,92892401,80,738744682,214067319574.0,2,1790,13354,14551966,288,0,UDP,4,3022,1086,358,202,0,0
9890,1,10.0.0.2,10.0.0.8,80198,94426828,70,756000000,206796297508.0,3,1943,13274,14404968,288,0,UDP,2,3022,4223932,102,342,275,0
11378,1,10.0.0.1,10.0.0.8,61088,143948376,57,326718313,321000000000.0,2,1910,13651,11229872,288,0,UDP,1,2310647,42054390,0,375,243,0
11364,1,10.0.0.2,10.0.0.8,88581,143948376,196,722389084,44928088443.0,2,1910,0,2443004,451,0,UDP,3,6908436,1086,173,77,153,1
9846,1,10.0.0.1,10.0.0.8,59033,58671463,164,731384687,10711000000.0,2,1943,13651,8177098,451,0,UDP,1,10278312,1086,250,287,0,0
11246,1,10.0.0.2,10.0.0.8,45483,104969728,201,742010717,158015270542.0,3,1943,13399,14326371,0,0,UDP,1,6535640,1086,0,0,56,0
11470,1,10.0.0.1,10.0.0.7,103477,60357730,293,756000000,145672769961.0,2,1943,13460,13992055,451,0,UDP,2,3022,1086,184,297,0,0
11175,1,10.0.0.2,10.0.0.8,130189,81915667,73,756000000,10711000000.0,2,1943,13279,14378162,451,0,UDP,4,3202247,1086,94,195,5026,0
11557,1,10.0.0.2,10.0.0.8,54899,143948376,28,756000000,56907239196.0,3,1943,13329,11388191,451,0,UDP,2,3424734,1086,252,0,1808,0
11310,1,10.0.0.1,10.0.0.8,26037,143948376,214,756000000,60382485446.0,2,1943,13651,13976792,451,0,UDP,4,3022,4775629,58,6,0,0
11254,1,10.0.0.2,10.0.0.7,42877,137775625,256,727010558,119682562416.0,3,1910,13024,1268274,450,0,UDP,2,1119336,1086,0,6307,20580,0
11311,1,10.0.0.2,10.0.0.8,4777,70006510,156,753867629,153356548576.0,2,1943,12958,6950128,451,0,UDP,3,7615195,8967561,215,293,0,1
11191,1,10.0.0.1,10.0.0.8,115802,127946036,295,756000000,208780106130.0,3,1943,13281,14193343,451,0,UDP,4,4531495,1086,297,206,494,0
9922,1,10.0.0.2,10.0.0.8,5895,66069849,200,754935095,308673930239.0,2,1943,13314,14551966,451,0,UDP,4,3022,1086,0,318,5367,0
9846,1,10.0.0.2,10.0.0.8,4777,143948376,177,330675315,10711000000.0,3,1306,13648,8146068,0,0,UDP,2,13154830,203686281,0,0,0,0
11627,1,10.0.0.1,10.0.0.8,12241,143948376,10,723955851,113166331176.0,2,1790,12983,14551966,451,0,UDP,4,9414538,1086,0,0,0,1
11386,1,10.0.0.2,10.0.0.8,124186,84847659,272,244243234,194093174056.0,3,1910,0,14551966,448,0,UDP,4,3022,1086,204,0,317,1
11411,1,10.0.0.2,10.0.0.7,43049,143948376,10,717798845,13010655081.0,3,1943,13651,13943767,455,0,UDP,1,15035647,1086,265,213,77,1
11340,1,10.0.0.1,10.0.0.7,33950,143948376,287,756000000,224913691221.0,3,1943,13651,14251631,451,0,UDP,2,3022,49133080,0,18,0,0
11362,1,10.0.0.2,10.0.0.8,15972,143948376,208,756000000,269253502041.0,3,1943,13651,14442364,448,0,UDP,4,3022,1086,137,269,0,1
11299,1,10.0.0.2,10.0.0.8,135036,91533386,40,715091701,200411273758.0,2,1943,12927,14023576,451,0,UDP,3,780488,4802820,182,0,24,0
11113,1,10.0.0.2,10.0.0.8,99981,143948376,149,736824325,46037525218.0,3,1910,13219,13811475,443,0,UDP,2,264947066,1086,0,348,317,0
11635,1,10.0.0.2,10.0.0.8,44064,143948376,320,756000000,205523507104.0,3,1943,4272,14551966,451,0,UDP,4,3022,1086,239,169,4243,1
11470,1,10.0.0.1,10.0.0.8,50976,97489568,98,271827137,10711000000.0,3,1943,2198,14346041,450,0,UDP,3,2652741,1086,205,0,2577,0
9985,1,10.0.0.2,10.0.0.8,4777,143948376,266,309009831,99243844953.0,2,1943,13436,9815029,443,0,UDP,2,3022,121611128,0,288,0,1
11172,1,10.0.0.2,10.0.0.8,57102,143948376,131,738284891,86073736113.0,3,1306,13491,14060875,451,0,UDP,4,3926752,1086,0,0,110,0
11470,1,10.0.0.2,10.0.0.8,132799,124678998,16,737843047,113129692177.0,3,1943,13242,14548512,142,0,UDP,2,1431804,1086,0,0,10058,1
11635,1,10.0.0.1,10.0.0.8,135036,126286228,10,756000000,44767579464.0,3,1943,13321,14551966,449,0,UDP,4,5055387,5759516,0,305,0,0
11134,1,10.0.0.2,10.0.0.8,70352,52091235,10,739941702,99703174931.0,3,1910,13188,14342211,451,0,UDP,2,3022,1086,0,290,20580,0
9846,1,10.0.0.2,10.0.0.8,56718,67069743,240,734707412,115437638244.0,2,1943,13629,14551966,0,0,UDP,2,1464361,1086,167,129,13589,1
11462,1,10.0.0.2,10.0.0.8,4777,136346760,242,751279450,304674227552.0,2,1943,13220,14257579,451,0,UDP,2,3022,1439869,0,37,10235,1
11172,1,10.0.0.2,10.0.0.8,26019,74889741,211,756000000,113428147871.0,2,1306,13017,14267702,451,0,UDP,3,2176877,4150796,74,146,0,0
11503,1,10.0.0.2,10.0.0.8,102019,52404498,188,709759620,27554349988.0,2,1943,13189,14221582,446,0,UDP,2,3022,1086,278,0,3328,0
11190,1,10.0.0.1,10.0.0.8,77086,143948376,68,262836530,264730111834.0,2,1910,13231,0,142,0,UDP,4,3022,1086,90,264,443,1
11604,1,10.0.0.2,10.0.0.8,4777,62325661,98,756000000,78851915570.0,3,1943,13548,14401378,450,0,UDP,4,3022,1086,0,324,6690,1
9846,1,10.0.0.1,10.0.0.8,135036,102536437,62,745271339,72604507278.0,3,1910,13589,14551966,451,0,UDP,4,5378202,1086,0,12439,18323,0
11216,1,10.0.0.1,10.0.0.8,17834,108649751,92,242000000,85226010099.0,2,1931,6057,8723405,446,0,UDP,1,775942105,37393426,0,286,18480,1
11341,1,10.0.0.1,10.0.0.8,112229,29426124,179,756000000,106268515907.0,3,1306,8763,14403414,450,0,UDP,1,1245681,1086,0,212,6731,0
11635,1,10.0.0.1,10.0.0.8,45368,68760424,10,736259957,279837521173.0,2,1931,13527,14441190,451,0,UDP,4,3022,1086,328,176,0,0
9848,1,10.0.0.1,10.0.0.7,40105,60542443,10,738093928,78118680260.0,2,1943,0,14198799,0,0,UDP,4,7268759,1982523,0,248,0,0
9943,1,10.0.0.2,10.0.0.8,111100,109679337,141,756000000,194066741870.0,3,1306,13494,8569134,451,0,UDP,4,910497206,1086,188,0,419,0
11179,1,10.0.0.1,10.0.0.7,4777,106049681,106,735768022,47130523993.0,3,1943,13588,14185498,451,0,UDP,2,443290856,1086,0,148,356,0
11474,1,10.0.0.1,10.0.0.8,121614,109188007,142,302086709,321000000000.0,2,1931,13560,14551966,451,0,UDP,3,3022,92767218,290,211,8251,0
11270,1,10.0.0.1,10.0.0.7,113804,69541409,163,751393807,41995812397.0,3,1943,13412,14116995,450,0,UDP,4,3022,72824879,0,102,380,1
11512,1,10.0.0.1,10.0.0.7,4777,73245515,12,756000000,148753301467.0,2,1931,13154,14507744,451,0,UDP,4,3022,1086,0,182,0,1
11135,1,10.0.0.2,10.0.0.8,35786,143948376,10,242000000,308682793289.0,3,1943,13091,14550188,451,0,UDP,3,3022,1086,81,136,360,0
11548,1,10.0.0.1,10.0.0.8,131943,73394238,320,726938739,46902625183.0,3,1790,13119,14551966,288,0,UDP,3,7638919,1086,359,7038,11180,1
11201,1,10.0.0.1,10.0.0.8,4777,84272324,49,320471108,90326346114.0,3,1943,1500,14473180,450,0,UDP,1,12997534,135792123,0,230,3614,0
11150,1,10.0.0.1,10.0.0.8,44706,11710427,164,690522421,52540809788.0,3,1910,0,14402914,455,0,UDP,4,4147230,1086,0,154,95,0
11635,1,10.0.0.2,10.0.0.8,53755,40647072,86,756000000,321000000000.0,3,1790,13225,14158382,446,0,UDP,2,3022,1086,0,77,0,0
11146,1,10.0.0.2,10.0.0.8,112799,110918821,125,756000000,146892892366.0,3,1943,13651,14551966,451,0,UDP,4,3022,49513416,47,276,11633,1
11163,1,10.0.0.1,10.0.0.8,4777,143948376,10,756000000,82412179136.0,3,1943,4146,8987288,455,0,UDP,3,12815278,97587,169,372,12053,0
11154,1,10.0.0.2,10.0.0.7,56554,76310791,217,730096708,42964586733.0,3,1931,13265,14551966,455,0,UDP,2,3022,1086,130,242,148,0
11635,1,10.0.0.2,10.0.0.8,63754,76573663,320,743905309,135511961168.0,3,1943,13412,14551966,451,0,UDP,4,64011516,1086,0,0,318,0
11126,1,10.0.0.1,10.0.0.8,80096,143948376,128,242005541,204012019003.0,2,1943,13393,1584664,448,0,UDP,4,3022,1086,225,1,18563,1
11413,1,10.0.0.2,10.0.0.8,98103,143948376,78,259381400,200096686496.0,2,1943,13321,13959593,443,0,UDP,2,1690824,3891498,324,342,15328,0
11193,1,10.0.0.2,10.0.0.8,124409,76538600,50,755740840,45465944012.0,3,1943,13216,14114871,0,0,UDP,4,5192267,4879460,192,199,3753,0
11472,1,10.0.0.1,10.0.0.8,135036,43192419,154,714776236,124970968683.0,3,1790,13651,14551966,449,0,UDP,1,3022,1086,179,1616,91,0
11271,1,10.0.0.2,10.0.0.8,5457,75124199,34,738568151,10711000000.0,2,1943,13480,14551966,443,0,UDP,2,5807566,1086,0,299,0,1
11435,1,10.0.0.1,10.0.0.7,115788,70294957,10,242000000,63713772635.0,3,1943,13651,14475559,142,0,UDP,2,1762854,75079842,402,363,4249,0
11369,1,10.0.0.1,10.0.0.7,30080,143948376,146,714194840,90702739713.0,2,1943,13186,14157682,288,0,UDP,4,9997522,6959716,312,323,359,0
11376,1,10.0.0.2,10.0.0.7,4880,143948376,93,242000000,109958816614.0,3,1943,13651,14551966,448,0,UDP,2,3022,1086,0,88,48,0
11545,1,10.0.0.2,10.0.0.8,26587,138545365,294,288885808,140932007707.0,2,1943,13641,14551966,451,0,UDP,2,12985831,1086,0,330,16114,1
11207,1,10.0.0.2,10.0.0.8,84409,74930466,272,714333446,241186323072.0,3,1790,12940,14227520,451,0,UDP,4,14854934,1086,0,265,0,0
11387,1,10.0.0.1,10.0.0.8,104366,126339061,52,716963767,68099406692.0,3,1910,13255,14551966,451,0,UDP,1,3022,1086,347,12456,136,0
9846,1,10.0.0.1,10.0.0.8,133825,142966752,294,756000000,98853319449.0,3,1931,529,14551966,449,0,UDP,4,217230207,50509583,414,200,165,1
11231,1,10.0.0.1,10.0.0.8,57082,64977528,73,756000000,235035243115.0,3,1306,13329,14551966,451,0,UDP,3,3022,1086,109,14957,445,0
11635,1,10.0.0.1,10.0.0.8,4777,123578142,59,332739979,93562420906.0,3,1943,13283,14246524,451,0,UDP,2,3022,1086,0,199,0,1
11246,1,10.0.0.1,10.0.0.7,33121,23035937,299,242000000,10711000000.0,2,1943,13089,14166523,0,0,UDP,4,783426,1086,242,46,642,0
11288,1,10.0.0.1,10.0.0.8,125429,5092282,194,718862518,117357013957.0,2,1943,13476,14551966,288,0,UDP,2,8013821,1086,0,218,0,0
9846,1,10.0.0.1,10.0.0.8,105927,63572509,10,270152606,10711000000.0,2,1931,13527,14551966,450,0,UDP,4,14575819,1086,266,233,13011,0
11333,1,10.0.0.2,10.0.0.8,121029,127179591,139,756000000,95394383821.0,3,1931,13295,14116151,142,0,UDP,4,3022,1086,79,3519,2650,0
9846,1,10.0.0.2,10.0.0.7,8211,58536728,214,756000000,91029639887.0,2,1943,13119,14037781,450,0,UDP,3,3022,1086,0,0,632,0
11323,1,10.0.0.2,10.0.0.8,4777,143948376,223,303424379,245314799786.0,3,1790,13651,4285098,443,0,UDP,3,3022,3482607,19378,173,0,1
11635,1,10.0.0.1,10.0.0.8,109121,80881883,10,297048825,212197005552.0,3,1943,0,5374709,443,0,UDP,2,3022,1086,0,0,1847,0
11291,1,10.0.0.2,10.0.0.8,114820,41810113,14,746733618,241373830774.0,3,1943,9811,7756338,450,0,UDP,2,7513943,1086,0,290,0,0
11294,1,10.0.0.1,10.0.0.7,56498,97325555,191,242000000,212658807788.0,2,1943,13548,14300673,448,0,UDP,4,12217970,5213754,54,268,4867,0
9857,1,10.0.0.1,10.0.0.8,4777,143948376,172,740959792,76052189497.0,3,1943,13651,14243220,449,0,UDP,1,2384378,71801662,258,67,16,0
11239,1,10.0.0.1,10.0.0.8,17564,51602432,173,719111974,10711000000.0,2,1943,0,14524779,451,0,UDP,1,11215310,1086,176,53,9581,1
11635,1,10.0.0.2,10.0.0.7,11230,143948376,235,756000000,90258346973.0,2,1931,6720,14551966,451,0,UDP,2,3022,1086,8,3231,114,0
9846,1,10.0.0.1,10.0.0.7,4777,142401349,59,712867678,321000000000.0,3,1943,13568,14069771,451,0,UDP,1,3022,43797462,0,192,1445,0
11573,1,10.0.0.1,10.0.0.8,4777,143563704,320,756000000,39162644733.0,2,1943,12981,14239558,449,0,UDP,3,3022,989535,407,13851,47,0
9846,1,10.0.0.1,10.0.0.8,116411,133239617,65,725407697,197647612528.0,2,1943,13030,14324793,451,0,UDP,4,4290066,55283648,335,16062,429,0
11268,1,10.0.0.1,10.0.0.7,119753,68949247,71,741516928,10711000000.0,3,1306,0,14521833,446,0,UDP,1,3022,8793638,76,334,22,0
11291,1,10.0.0.1,10.0.0.8,15223,64710576,282,756000000,241084548547.0,3,1790,13651,7762508,455,0,UDP,1,571471031,176755,0,93,0,0
11142,1,10.0.0.1,10.0.0.7,33404,139630904,158,242000000,179199112013.0,3,1790,13648,11266555,288,0,UDP,4,214163789,354211,4988,168,3097,1
11404,1,10.0.0.2,10.0.0.8,4777,43183453,191,713143106,291733047852.0,3,1306,1885,14551966,451,0,UDP,2,2022672,140842945,262,239,12981,0
11174,1,10.0.0.1,10.0.0.8,81973,143948376,21,286916854,112477947674.0,3,1943,13480,14224569,455,0,UDP,4,6177816,1086,329,260,568,0
11406,1,10.0.0.2,10.0.0.7,72340,82892865,83,756000000,69481626931.0,3,1931,13250,13815016,142,0,UDP,4,3022,1086,0,48,226,0
11635,1,10.0.0.2,10.0.0.8,4777,52267807,110,756000000,223590614978.0,3,1943,12979,13918448,451,0,UDP,2,6817949,1086,0,0,5646,0
11622,1,10.0.0.2,10.0.0.8,86596,143948376,277,739376517,130759307600.0,3,1943,13414,14551966,455,0,UDP,2,3022,1086,220,244,0,1
11221,1,10.0.0.1,10.0.0.8,4777,141347400,110,756000000,76268387089.0,2,1931,13017,0,0,0,UDP,2,1930358,251079,144,0,0,0
11266,1,10.0.0.1,10.0.0.8,119525,92900584,313,738320535,120147540655.0,3,1943,13651,14348594,451,0,UDP,2,182441805,1086,150,219,403,0
10018,1,10.0.0.1,10.0.0.7,35572,12708331,290,731091560,68616368509.0,2,1306,13647,14551966,451,0,UDP,3,446417299,1086,0,221,133,0
11474,1,10.0.0.1,10.0.0.8,121997,143727406,35,242000000,198016691697.0,2,1943,13243,14551966,450,0,UDP,2,3022,1086,0,330,0,0
11514,1,10.0.0.1,10.0.0.8,46167,117452822,229,739191633,282174777787.0,3,1910,13624,14551966,451,0,UDP,3,3022,2560932,4,174,4966,0
11406,1,10.0.0.1,10.0.0.7,52993,134818179,10,259877936,135867499044.0,3,1790,2174,14551966,288,0,UDP,4,4448774,1086,0,5161,0,0
11403,1,10.0.0.2,10.0.0.8,17406,130938145,26,748049237,115417922174.0,2,1790,12983,10322043,449,0,UDP,3,3022,1086,0,224,4890,0
11579,1,10.0.0.2,10.0.0.7,46001,143948376,165,294360129,127667618921.0,3,1943,13257,14491538,0,0,UDP,1,3022,5527045,0,8544,241,0
11598,1,10.0.0.1,10.0.0.8,4777,143948376,119,751856971,28344791471.0,3,1931,0,13901490,450,0,UDP,4,12774593,38549789,186,31,273,1
9846,1,10.0.0.1,10.0.0.8,105677,136769534,37,721346187,10711000000.0,3,1943,13227,14460474,451,0,UDP,1,459236660,3269930,20580,15913,457,0
11563,1,10.0.0.1,10.0.0.8,8457,23477917,46,751330633,296957955246.0,2,1931,13610,13989575,451,0,UDP,4,12147463,866078,26,388,0,0
11474,1,10.0.0.1,10.0.0.7,123880,143948376,97,734841171,31348610465.0,3,1943,13218,14533407,451,0,UDP,4,3189801,81424443,0,89,491,0
9846,1,10.0.0.2,10.0.0.7,4777,95615345,196,740094582,22400142790.0,3,1790,13217,13856155,451,0,UDP,3,9519832,1086,0,176,6392,0
11435,1,10.0.0.1,10.0.0.8,53253,143948376,140,331158558,147442133901.0,3,1943,13125,13816702,451,0,UDP,3,3022,1086,20580,99,20382,0
11431,1,10.0.0.1,10.0.0.8,25089,75916826,180,756000000,78068555363.0,2,1943,13134,14549710,451,0,UDP,1,3161091,1086,18033,218,3136,0
11590,1,10.0.0.1,10.0.0.8,4777,60238428,232,740914315,10711000000.0,2,1943,13479,13918302,443,0,UDP,1,3022,1086,544,276,146,0
9846,1,10.0.0.2,10.0.0.8,4777,77092364,298,749857717,321000000000.0,3,1943,13153,14551966,451,0,UDP,2,3022,1086,154,183,276,0
11322,1,10.0.0.2,10.0.0.8,119799,127722975,245,697357131,84844855165.0,3,1943,13405,13983688,451,0,UDP,1,354889229,1086,241,94,0,0
11359,1,10.0.0.1,10.0.0.8,4777,130083705,10,242000000,102449025491.0,3,1306,781,14061933,443,0,UDP,1,10148683,1086,0,247,0,0
11339,1,10.0.0.1,10.0.0.8,4777,143948376,194,242000000,315490883775.0,2,1790,13469,9326242,443,0,UDP,2,10143889,167565402,6779,13284,375,0
11422,1,10.0.0.1,10.0.0.8,104166,52804360,66,756000000,270555090886.0,3,1910,13230,14054780,451,0,UDP,4,2653847,1086,222,199,135,0
11363,1,10.0.0.1,10.0.0.8,49829,45570890,36,735796457,220118755929.0,3,1910,13189,14173591,451,0,UDP,2,3022,1086,258,205,618,0
10095,1,10.0.0.1,10.0.0.8,42256,41406143,224,756000000,84184023245.0,3,1943,12986,14551966,451,0,UDP,4,3022,1086,245,314,130,0
9885,1,10.0.0.2,10.0.0.8,52649,77125571,320,756000000,67139587261.0,2,1943,13158,14551966,451,0,UDP,1,3022,112840373,0,0,303,0
11635,1,10.0.0.1,10.0.0.8,108889,143948376,76,756000000,143038933450.0,2,1943,13035,14551966,451,0,UDP,4,3022,1086,74,11,0,0
9876,1,10.0.0.2,10.0.0.8,38560,138430314,303,738330887,210612804337.0,3,1943,13651,14551966,450,0,UDP,1,5848050,4995169,3,27,28,1
9846,1,10.0.0.2,10.0.0.8,64227,106747142,10,756000000,162958684732.0,2,1931,13416,14047531,448,0,UDP,3,367114083,714720,8623,366,19508,0
11377,1,10.0.0.2,10.0.0.8,92935,59022861,320,749619866,291054527798.0,3,1943,13191,13977838,450,0,UDP,3,964054,4279849,387,0,191,0
9846,1,10.0.0.1,10.0.0.7,58304,79972955,194,756000000,195144846378.0,2,1943,12984,14416574,450,0,UDP,1,3022,1086,0,241,0,0
11244,1,10.0.0.1,10.0.0.7,70355,31393162,154,725824836,10711000000.0,3,1790,13357,14550429,451,0,UDP,3,1282401,5316223,172,5568,49,0
11394,1,10.0.0.2,10.0.0.8,54099,136300207,264,756000000,274881855359.0,3,1306,13069,14551966,142,0,UDP,3,2893869,7787717,182,60,493,1
11574,1,10.0.0.1,10.0.0.8,58343,84715702,10,739878581,10711000000.0,3,1943,0,6975399,451,0,UDP,4,5501463,187312731,0,313,0,0
