dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
11353,1,10.0.0.2,10.0.0.8,63269,64455212,190,762000000,188733000000,3,1798,13525,14417724,450,0,UDP,1,3725,1271,0,0,0,0
41789,5,10.0.0.5,10.0.0.12,13836,1366869,63,335000000,64345000000,11,8579,8,634119,317,1,TCP,2,5402,1326,0,0,0,0
29795,7,10.0.0.2,10.0.0.7,70305,74756876,174,7000000,174066000000,6,2056,8420,8894748,280,1,ICMP,4,149335233,113582,2325,1,2329,1
11496,3,10.0.0.2,10.0.0.8,57564,64975159,129,303000000,136901000000,5,2020,13533,14426678,451,0,UDP,1,3776,1520,0,0,0,0
33263,4,10.0.0.18,10.0.0.5,685,68071,696,516000000,693879000000,5,2376,37,4638,5,1,ICMP,1,134996127,271121747,0,0,0,0
14800,6,10.0.0.1,10.0.0.12,114241,127924758,260,759000000,262576000000,7,7475,17212,952904,585,1,TCP,2,13409793,261041533,390,4129,4413,1
10234,4,10.0.0.2,10.0.0.7,100125,108453043,333,902000000,336536000000,4,1931,9158,9489247,305,0,UDP,4,4394,335027369,0,2525,2538,1
11459,4,10.0.0.10,10.0.0.8,70819,73688145,224,897000000,224774000000,6,2051,9339,9736750,311,0,UDP,4,3447,3422,0,0,0,1
9925,3,10.0.0.10,10.0.0.7,15716,16821977,50,176000000,48371000000,4,1938,9447,9832016,314,0,UDP,3,3668,238050548,0,3875,3918,1
33299,4,10.0.0.2,10.0.0.5,3502,37522970,6,320000000,8619000000,7,2393,9,950,0,1,ICMP,2,135805704,269517396,2,2,4,0
12027,4,10.0.0.4,10.0.0.8,7615,5916940,10,233000000,5080000000,2,2184,9,502,0,0,UDP,3,4686,296562745,0,1291,1407,1
7234,3,10.0.0.7,10.0.0.15,15909,1058726,58,664000000,57364000000,5,11997,7552,439881,252,1,TCP,2,3995598,82538027,171,4011,4152,1
30611,3,10.0.0.4,10.0.0.7,210,19965,194,884000000,193744000000,11,2126,29,2901,0,1,ICMP,3,276264778,275244168,2,3,6,0
10108,3,10.0.0.11,10.0.0.7,132811,137808492,282,204000000,284212000000,3,1932,13528,14419212,450,0,UDP,1,3753,1157,0,0,0,0
6761,8,10.0.0.9,10.0.0.18,915,89094,892,549000000,895548000000,5,3623,34,3374,3,0,ICMP,1,270172397,96823,0,0,0,0
30422,5,10.0.0.9,10.0.0.14,103273,5941116,377,773000000,383990000000,9,2053,7917,462980,264,1,TCP,2,448315893,225161813,337,243,561,1
10000,2,10.0.0.6,10.0.0.7,90375,96701914,207,497000000,208292000000,3,1939,9393,9800475,313,0,UDP,4,3727,3413,0,0,0,1
27276,4,10.0.0.12,10.0.0.7,430,45193,462,91000000,451778000000,5,957,38,4593,7,1,ICMP,2,4517,1325,0,0,0,0
7644,7,10.0.0.16,10.0.0.9,180,15509,165,945000000,164015000000,11,25224,47,5305,2,0,ICMP,4,37833142,32549794,5752,2915,6204,0
3285,5,10.0.0.11,10.0.0.5,101228,107697700,226,331000000,224699000000,4,7989,13515,14383477,450,0,UDP,1,5343,283621741,0,0,0,0
11273,6,10.0.0.3,10.0.0.8,77710,81096349,172,318000000,169142000000,3,1296,13573,14463433,452,0,UDP,2,3602,1174,0,0,0,0
9758,6,10.0.0.9,10.0.0.16,59987,3951735,142,762000000,141998000000,5,3622,9581,626627,320,0,TCP,4,15843689,177440535,82,67,128,0
27332,4,10.0.0.7,10.0.0.2,554,54189,547,75000000,557910000000,4,954,29,2899,0,1,ICMP,3,267507165,135473148,2288,1,2263,0
3594,7,10.0.0.11,10.0.0.5,13147,13888035,26,234000000,29167000000,3,7959,9470,10027084,318,0,UDP,2,568827116,5239,10267,0,10241,1
31290,3,10.0.0.7,10.0.0.8,75364,84681308,262,50000000,261246000000,5,4025,13405,14688190,446,1,TCP,2,277584188,181124155,0,345,8191,0
3636,6,10.0.0.3,10.0.0.5,95813,99828079,319,403000000,320719000000,3,7920,8315,8658398,276,0,UDP,3,4892,249946980,0,2288,2316,1
5598,3,10.0.0.5,10.0.0.8,39,2821,43,890000000,46349000000,5,4,7300,582857,245,0,ICMP,3,36261279,5815,0,0,0,0
29067,4,10.0.0.7,10.0.0.1,78,6150,81,732000000,77550000000,9,11,29,2852,0,1,ICMP,1,10646,7830,0,0,0,0
24938,6,10.0.0.4,10.0.0.14,129494,7342134,459,905000000,452968000000,5,10818,6002,390326,207,1,TCP,2,30197276,310680200,179,98,215,1
10549,4,10.0.0.10,10.0.0.3,128590,133382664,439,254000000,436775000000,2,1935,6004,6348206,200,0,UDP,3,3754,3751,0,0,0,1
6267,2,10.0.0.4,10.0.0.3,194,19326,210,563000000,216245000000,6,3425,50,4048,3,0,ICMP,2,92917,135554172,0,0,0,0
14968,1,10.0.0.2,10.0.0.8,77479,85663166,184,26000000,181060000000,5,16551,13418,14704348,447,1,TCP,3,388572421,32280281,3923,165,4096,0
41219,6,10.0.0.9,10.0.0.18,79,5179,67,330000000,67826000000,10,3593,29,2913,0,0,ICMP,4,134910055,126325,1,1,3,0
3683,5,10.0.0.5,10.0.0.5,43510,47748202,138,817000000,139975000000,2,10643,13354,14310623,446,0,UDP,3,1108252830,10705,0,0,0,0
28257,4,10.0.0.7,10.0.0.6,2595,124497,1130,134000000,1132930000000,11,2802,18,1693,0,1,ICMP,1,482292705,494486044,3,3,15,0
31569,4,10.0.0.4,10.0.0.8,44518,46079536,103,247000000,96424000000,5,3986,13284,14741176,444,1,TCP,2,5542,2007838,0,0,0,0
26829,1,10.0.0.7,10.0.0.2,189,20441,214,227000000,210989000000,4,958,43,3299,7,1,ICMP,1,4390,1299,0,0,0,0
31416,4,10.0.0.1,10.0.0.12,4814,274624,15,443000000,11839000000,5,4139,8,347,0,1,TCP,2,287894507,13431027,12293,762,13028,1
4074,6,10.0.0.8,10.0.0.5,88046,92851696,297,220000000,293671000000,3,9478,13353,14245066,445,0,UDP,1,5148,139286220,0,0,0,0
31537,3,10.0.0.1,10.0.0.10,88780,5054776,305,447000000,302306000000,9,18782,9859,650656,329,1,TCP,3,428955938,35702436,12213,824,13063,0
27294,2,10.0.0.1,10.0.0.7,85862,89721924,266,135000000,270634000000,5,952,9218,9606809,307,1,ICMP,3,4551,54312171,0,2547,2533,1
3158,4,10.0.0.12,10.0.0.5,66551,76135360,155,732000000,155607000000,6,7674,13531,14424196,451,0,UDP,2,4227,387168144,0,0,0,0
3278,7,10.0.0.12,10.0.0.5,22859,23288729,46,351000000,47029000000,3,7914,9493,10021846,318,0,UDP,2,5525,452627826,0,6514,6895,1
3136,1,10.0.0.2,10.0.0.5,35123,35885557,119,529000000,119799000000,2,7678,13542,14456548,451,0,UDP,1,4892,271633503,0,0,0,0
29553,2,10.0.0.2,10.0.0.7,16,1356,7,948000000,7543000000,5,1065,-29033,-88958479,-385,1,ICMP,3,4736072,6041031,1,1,3,0
11498,1,10.0.0.8,10.0.0.2,62348,66557133,129,334000000,131178000000,3,1992,13533,14426922,451,0,UDP,2,3803,1418,0,0,0,0
6415,6,10.0.0.3,10.0.0.14,120605,127779817,411,568000000,410930000000,2,3427,7057,7390587,236,1,ICMP,1,106346,135564253,0,0,0,1
29839,5,10.0.0.3,10.0.0.11,310,31309,333,538000000,333981000000,4,2055,29,2935,0,1,ICMP,1,5080,1385,0,0,0,0
10134,4,10.0.0.10,10.0.0.7,99156,105132446,324,376000000,321771000000,3,1933,8654,8995849,287,0,UDP,3,3747,3758,0,0,0,1
33163,3,10.0.0.2,10.0.0.9,887,90134,924,275000000,928766000000,11,3026,29,2924,0,1,ICMP,1,271217626,269795101,0,0,0,0
6824,4,10.0.0.14,10.0.0.7,278,24101,256,871000000,255718000000,5,3564,38,3504,4,0,ICMP,4,138209557,442539690,2,5068,5118,0
9995,3,10.0.0.2,10.0.0.7,132573,136954226,1546,411000000,1880000000000,5,1940,5,938,0,0,UDP,1,3578,1370,0,0,0,1
15183,6,10.0.0.11,10.0.0.8,87800,96976018,199,274000000,198442000000,7,11560,13392,14742817,446,1,TCP,1,467795043,35275757,11951,754,12949,0
3902,1,10.0.0.3,10.0.0.5,995,107864,1052,439000000,1213327000000,3,7920,5,810,0,0,ICMP,2,272100301,134803045,0,0,0,0
7141,2,10.0.0.14,10.0.0.7,59209,60028645,184,96000000,186637000000,2,11920,12053,11566543,400,1,TCP,1,5492,1421,0,0,0,0
5869,4,10.0.0.11,10.0.0.5,478,46704,483,964000000,509231000000,3,1265,29,2901,0,0,ICMP,5,121493944,56434,2461,0,2466,0
29988,4,10.0.0.11,10.0.0.7,130918,135491866,474,347000000,479864000000,13,2055,401,59321,4,1,ICMP,3,135810930,271128502,2,2,4,1
41108,4,10.0.0.10,10.0.0.3,49817,53968520,158,96000000,160542000000,7,4635,7817,8262992,262,0,UDP,1,3805,1253,0,0,0,1
31154,5,10.0.0.2,10.0.0.8,908,94834,1000,639000000,969347000000,9,2173,29,2849,0,1,ICMP,1,620069321,537156009,3,3,7,0
31262,6,10.0.0.11,10.0.0.3,760,72980,774,549000000,777740000000,5,21,33,3691,5,1,ICMP,4,135560046,134026559,1,1,2,0
33417,3,10.0.0.11,10.0.0.3,321,32712,344,464000000,328928000000,5,3024,29,2938,0,1,ICMP,3,182478261,36078,2698,0,2761,0
11331,2,10.0.0.5,10.0.0.9,103958,108945597,231,305000000,232650000000,7,13244,13489,14722271,449,1,TCP,3,369311041,182843446,8154,565,8551,0
11664,3,10.0.0.1,10.0.0.8,14994,16988625,37,708000000,38629000000,4,2042,13540,14438224,451,0,UDP,3,246880424,4384,7722,0,7683,0
29581,4,10.0.0.12,10.0.0.7,748,73035,746,724000000,743227000000,7,1901,29,2898,0,1,ICMP,3,271086712,271239090,1,1,2,0
3131,3,10.0.0.9,10.0.0.5,57282,61167048,132,411000000,132578000000,2,7827,13541,14437374,451,0,UDP,2,4927,341927644,0,7717,7679,0
11864,3,10.0.0.1,10.0.0.8,89086,91314260,220,108000000,219686000000,4,1954,13535,14428760,451,0,UDP,2,4480,143431522,0,2567,2553,0
5979,4,10.0.0.5,10.0.0.8,108790,114395238,380,982000000,379205000000,2,1267,8724,9060938,290,1,ICMP,1,103066572,112596763,2469,2407,4801,1
9955,4,10.0.0.3,10.0.0.7,5663,7471707,20,377000000,23947000000,6,1941,5,936,0,0,UDP,1,3358,1341,0,0,0,1
3185,7,10.0.0.2,10.0.0.5,42908,49594995,105,594000000,101425000000,3,7645,13566,14470074,451,0,UDP,3,4229,3627,0,0,0,0
11973,3,10.0.0.5,10.0.0.8,7836,8299653,20,620000000,19729000000,3,2275,5,670,0,0,UDP,1,4544,135489281,0,0,0,1
30035,6,10.0.0.11,10.0.0.7,121231,116422210,351,487000000,351281000000,4,2056,8405,8745989,279,1,ICMP,2,271031593,33248,1,0,3,1
12233,3,10.0.0.4,10.0.0.8,104678,110683670,230,506000000,231452000000,3,2321,13268,14020946,444,0,UDP,3,4105,3724,0,0,0,0
29248,5,10.0.0.7,10.0.0.12,575,56148,589,223000000,588503000000,5,1058,29,2844,0,1,ICMP,3,271069738,70345,2178,0,2187,0
11344,3,10.0.0.2,10.0.0.8,31463,34946258,69,183000000,67398000000,3,1811,13525,14414475,450,0,UDP,4,3330,4320709,0,1232,971,0
24610,3,10.0.0.10,10.0.0.3,20842,3683689,148,335000000,150866000000,5,3000,9143,538225,306,1,TCP,2,5042,1456,0,0,0,1
6897,2,10.0.0.10,10.0.0.3,749,69141,773,529000000,760119000000,7,3576,46,4637,7,0,ICMP,4,408833035,135419777,1,1,2,0
37882,1,10.0.0.7,10.0.0.14,71886,4671197,231,141000000,231158000000,5,23152,8743,505894,291,1,TCP,1,6330039,146996001,0,0,0,1
33245,2,10.0.0.3,10.0.0.11,86,8687,98,587000000,96096000000,9,2937,39,4715,2,1,ICMP,4,4978,1326,0,0,0,0
10741,3,10.0.0.6,10.0.0.7,130524,6830442,476,195000000,493577000000,5,1934,3884,4259428,122,0,UDP,3,3933,3517,0,0,0,1
27782,3,10.0.0.8,10.0.0.6,189,20832,201,143000000,202016000000,10,2648,29,2924,0,1,ICMP,1,162821976,271259232,1992,3,4223,0
31851,5,10.0.0.10,10.0.0.3,82034,84184091,265,322000000,270190000000,5,4523,9339,9741487,311,0,UDP,2,7848,1494,0,0,0,1
11591,1,10.0.0.12,10.0.0.8,104156,108524551,350,718000000,350076000000,3,1986,7572,7705937,252,0,UDP,3,261498116,4676,2216,0,3838,1
7138,7,10.0.0.11,10.0.0.7,125423,129710851,451,979000000,453581000000,3,12109,7146,405798,234,1,TCP,3,6897538,151885319,0,0,0,1
7247,3,10.0.0.10,10.0.0.8,87808,90263351,291,395000000,292399000000,5,12126,8659,8565401,287,1,TCP,2,5479,1481,0,0,0,1
6157,2,10.0.0.4,10.0.0.3,73764,4771857,220,903000000,221063000000,11,1264,9766,626973,323,1,TCP,3,135677714,641892,12163,620,12970,0
29483,7,10.0.0.7,10.0.0.3,95797,105607797,289,724000000,288205000000,6,1059,9150,9554354,304,1,ICMP,4,4469,4131,2524,0,2505,1
30657,4,10.0.0.11,10.0.0.4,123519,130156678,453,878000000,459213000000,5,3990,8070,436962,270,1,TCP,1,5611,1473,0,0,0,1
7427,3,10.0.0.9,10.0.0.16,12770,13749207,27,326000000,25469000000,5,25224,3640,577781,104,1,TCP,2,6145550,145695677,0,0,0,0
28559,4,10.0.0.7,10.0.0.4,701,66705,703,107000000,694334000000,5,2820,48,4023,1,1,ICMP,1,270340355,271141363,0,0,0,0
30183,8,10.0.0.2,10.0.0.7,573,52545,602,191000000,584447000000,4,2053,50,3621,3,1,ICMP,3,105335,135563242,0,0,0,0
42608,5,10.0.0.2,10.0.0.5,95065,115319867,340,279000000,341250000000,5,13235,13323,14744987,444,1,TCP,1,8084357,6835505,0,0,0,0
33982,3,10.0.0.11,10.0.0.8,737,73025,764,386000000,765120000000,7,3372,29,2862,0,1,ICMP,4,135455087,271372472,0,0,0,0
27575,5,10.0.0.7,10.0.0.8,751,71847,773,289000000,751893000000,11,1023,30,3078,5,1,ICMP,1,135427260,1487,0,0,0,0
5616,4,10.0.0.5,10.0.0.11,1459,137391,1074,809000000,1075371000000,12,1265,8,685,0,0,ICMP,2,40127,45367,0,0,0,0
9864,9,10.0.0.9,10.0.0.16,25762,1905579,85,405000000,84205000000,5,3593,9447,567235,314,0,TCP,2,6007,3376310,0,0,0,0
9793,4,10.0.0.18,10.0.0.7,976,1066838,3,445000000,503000000,6,1125,9,364,0,0,UDP,4,2910,2786,0,0,0,1
2736,1,10.0.0.1,10.0.0.3,131258,135618428,1004,187000000,1093311000000,2,2054,280,22000,1,1,ICMP,2,39842,270931706,1,906,2504,1
24703,7,10.0.0.8,10.0.0.2,104788,5401443,240,254000000,242479000000,3,3006,10052,737604,333,1,TCP,1,50989,2786211,0,131,133,0
30718,4,10.0.0.13,10.0.0.10,475,43532,474,168000000,479205000000,6,4920,29,2925,0,1,ICMP,1,570740426,265758484,4626,1,4485,0
3586,3,10.0.0.3,10.0.0.5,129879,135000639,479,388000000,472394000000,2,8016,2998,3495591,130,0,UDP,3,758819629,10248,1086,0,934,1
35961,4,10.0.0.8,10.0.0.7,120261,122647540,444,218000000,445057000000,3,15717,12947,14491115,428,1,TCP,4,40540771,483012895,0,181,317,0
3774,3,10.0.0.7,10.0.0.5,18963,23370303,59,865000000,59754000000,3,9066,13442,14347625,448,0,UDP,1,4704,280539791,0,0,0,0
25383,2,10.0.0.3,10.0.0.10,656,63908,654,216000000,653439000000,9,3005,54,4865,5,1,ICMP,2,133368074,135543742,0,0,0,0
4468,2,10.0.0.7,10.0.0.5,129633,136856306,286,922000000,283054000000,3,1152,13532,14425323,451,0,UDP,3,274846703,144062738,0,0,0,0
27693,2,10.0.0.7,10.0.0.4,99560,105191770,350,45000000,356625000000,2,2546,9054,8702247,301,1,ICMP,2,88897052,31960,4995,0,7401,1
27050,1,10.0.0.1,10.0.0.7,131144,135623355,1272,194000000,1251631000000,5,957,29,2934,0,1,ICMP,3,135633099,270959052,1,1,2,1
27577,4,10.0.0.10,10.0.0.4,130951,135522819,611,364000000,624736000000,9,957,39,4254,2,1,ICMP,1,119193212,270998408,2,2,5,1
42644,3,10.0.0.5,10.0.0.16,95544,5630540,275,195000000,278621000000,11,13237,8654,497939,287,1,TCP,1,12816241,163604766,0,0,0,1
7224,1,10.0.0.7,10.0.0.1,947,91584,980,389000000,967868000000,5,2717,51,4446,6,1,ICMP,2,135640821,126383,1,1,2,0
6821,3,10.0.0.3,10.0.0.9,60,5230,63,98000000,62265000000,9,3655,56,3293,2,0,ICMP,1,271190112,270259734,0,3,12,0
13718,5,10.0.0.12,10.0.0.9,122480,135638212,284,995000000,285510000000,5,2374,13399,14741124,446,1,TCP,1,7584378,7415552,0,0,0,0
3309,7,10.0.0.3,10.0.0.5,52442,52495823,169,934000000,170896000000,4,8004,9213,9614304,307,0,UDP,3,5145,522883402,0,9354,10251,1
31451,1,10.0.0.2,10.0.0.8,78567,4171967,259,742000000,257090000000,7,7488,9817,646203,327,1,TCP,1,6054694,146720305,0,0,0,0
27899,3,10.0.0.8,10.0.0.7,498,50177,524,178000000,512528000000,8,2530,53,4126,4,1,ICMP,4,261181984,271225961,2350,1,2367,0
6341,8,10.0.0.9,10.0.0.2,232,21546,242,451000000,242781000000,4,3430,29,2889,0,0,ICMP,2,26078,21043,0,0,0,0
10108,2,10.0.0.3,10.0.0.7,78235,80932786,252,195000000,255284000000,4,1932,13541,14441783,451,0,UDP,4,300769028,4100,10326,0,10341,0
10576,3,10.0.0.10,10.0.0.9,47538,2295025,154,355000000,152404000000,5,4360,9331,595882,310,1,TCP,3,4415520,122559154,327,4258,4524,0
29583,5,10.0.0.4,10.0.0.7,121842,6616999,447,885000000,441372000000,5,1058,7457,7843896,248,1,ICMP,1,261616253,271222091,2949,3022,3635,1
10040,2,10.0.0.10,10.0.0.7,5817,383979,14,31000000,13267000000,4,1940,4,428,0,0,UDP,1,3661,1261,0,0,0,1
31700,7,10.0.0.10,10.0.0.3,98335,100054776,319,371000000,320987000000,2,4784,8293,8728411,276,0,UDP,2,4833,273185265,0,0,0,1
24555,1,10.0.0.2,10.0.0.2,60027,60080855,130,44000000,123637000000,5,2997,8411,8845144,282,1,ICMP,3,32717,41707,0,0,0,1
29838,7,10.0.0.1,10.0.0.7,3425,3368404,7,41000000,8118000000,4,2057,8,64,0,1,ICMP,4,11887,3544717,0,4178,4144,1
24658,5,10.0.0.4,10.0.0.14,55777,3129629,170,147000000,172683000000,7,10837,9008,519025,299,1,TCP,3,4002615,93354285,287,3651,4351,1
25132,7,10.0.0.16,10.0.0.12,111918,5930274,398,250000000,402473000000,5,17509,5791,404494,208,1,TCP,4,21600151,20314540,228,201,440,1
7922,9,10.0.0.17,10.0.0.3,67009,4324088,221,224000000,225322000000,5,25224,8589,467562,285,1,TCP,1,8092469,6728939,0,0,0,0
33923,7,10.0.0.14,10.0.0.1,875,85836,871,177000000,861021000000,5,3101,29,2934,0,1,ICMP,2,135458006,24494,0,0,0,0
24770,5,10.0.0.7,10.0.0.15,130256,7480154,450,387000000,465724000000,5,10849,602,72412,30,1,TCP,3,648791894,45730538,311,239,544,1
7502,3,10.0.0.3,10.0.0.9,118630,132790790,419,550000000,415873000000,5,3582,6686,6591192,211,0,UDP,4,3732,3402,0,0,0,1
27730,5,10.0.0.8,10.0.0.7,239,22958,224,907000000,223435000000,8,2629,37,3870,3,1,ICMP,1,162545195,15704052,2495,2342,4923,0
32580,4,10.0.0.3,10.0.0.5,49720,50642023,106,447000000,109951000000,13,2367,10748,11365130,390,1,ICMP,2,5002,1320,0,0,0,1
9926,3,10.0.0.4,10.0.0.7,17985,17456080,55,355000000,50619000000,4,1942,9441,9819463,314,0,UDP,1,3791,1356,0,0,0,1
41124,6,10.0.0.15,10.0.0.7,72921,3644024,220,414000000,220053000000,7,8077,8823,514950,294,1,TCP,3,6530724,145636031,0,0,0,0
2859,7,10.0.0.10,10.0.0.3,109099,111375308,376,561000000,378551000000,3,4674,8668,8978364,288,0,UDP,3,4115,3494,0,0,0,1
30565,4,10.0.0.1,10.0.0.12,160972,9892732,328,13000000,329873000000,5,4921,15410,789981,520,1,TCP,1,5822,1481,0,0,0,1
32784,2,10.0.0.2,10.0.0.3,346,34645,378,608000000,372137000000,5,2369,29,2855,0,1,ICMP,1,135321122,1714,0,0,0,0
3268,3,10.0.0.2,10.0.0.5,30474,33080437,66,346000000,64729000000,5,7895,13420,14292049,447,0,UDP,3,404357879,4853,9858,0,9419,0
32302,4,10.0.0.8,10.0.0.5,63035,64047433,139,900000000,139224000000,2,9266,13518,14385171,450,0,UDP,2,5928,905919985,0,0,0,0
25717,8,10.0.0.17,10.0.0.12,4235,340379,23,299000000,22667000000,3,17261,6,2,0,1,TCP,1,7216740,6842176,0,0,0,1
2670,3,10.0.0.1,10.0.0.3,50311,54287669,114,396000000,117642000000,3,2385,10647,11270166,359,0,UDP,4,45000763,3341,2898,0,3649,1
30885,7,10.0.0.12,10.0.0.11,785,73802,786,921000000,790673000000,5,5603,29,2928,0,1,ICMP,4,135697841,4621,1,1,3,0
3279,1,10.0.0.2,10.0.0.5,34883,36080883,119,304000000,119974000000,2,8007,9409,9810625,312,0,UDP,3,4451,274896560,0,3838,3838,1
24880,2,10.0.0.4,10.0.0.8,82704,95119078,292,105000000,299886000000,9,10817,7974,427062,264,1,TCP,3,137551598,9318732,476,246,699,1
14661,4,10.0.0.5,10.0.0.2,78035,4596086,251,890000000,257992000000,3,7427,8606,499656,287,1,TCP,1,450830103,27914697,118,123,256,1
24710,6,10.0.0.8,10.0.0.9,341,34231,355,349000000,357448000000,7,3003,29,2875,0,1,ICMP,1,45088,37691,0,0,0,0
26999,3,10.0.0.2,10.0.0.7,36622,35204422,119,656000000,115018000000,6,953,9213,9611388,307,1,ICMP,1,4572,1228,0,0,0,1
30980,5,10.0.0.9,10.0.0.12,606,58335,613,204000000,613511000000,7,4927,29,2878,0,1,ICMP,2,134209611,135543446,0,0,0,0
3213,5,10.0.0.3,10.0.0.5,19429,34638777,66,320000000,70717000000,3,7904,13415,14283205,447,0,UDP,3,4960,373243401,0,6490,7072,0
24996,2,10.0.0.7,10.0.0.1,128401,135332487,477,853000000,474870000000,3,3004,6023,6333905,205,1,ICMP,4,135816912,421109663,0,0,1041,1
31163,2,10.0.0.3,10.0.0.11,35131,38323229,80,293000000,80377000000,7,5201,9552,9957563,317,1,ICMP,2,133882080,193368910,2,4898,4898,1
10224,2,10.0.0.3,10.0.0.7,78858,84688335,241,426000000,245439000000,4,1933,9260,9653551,309,0,UDP,4,3559,3413,0,0,0,1
30595,4,10.0.0.7,10.0.0.1,291,29313,288,966000000,287181000000,7,2104,29,2906,0,1,ICMP,1,271236777,136879721,2,2,5,0
41521,1,10.0.0.5,10.0.0.2,107524,113821915,392,452000000,392044000000,2,8075,8464,483972,282,1,TCP,3,172318097,11487049,116,0,118,1
14797,3,10.0.0.12,10.0.0.1,6152,485748,12,682000000,13174000000,9,7435,6,569,0,1,TCP,4,14596427,151290845,377,9641,9722,1
36025,8,10.0.0.14,10.0.0.8,13665,550990,50,178000000,51977000000,3,3172,7357,477000,245,1,TCP,4,20858057,15074095,97,0,176,1
2593,3,10.0.0.1,10.0.0.7,5842,6230479,22,12000000,17939000000,4,1707,9,322,0,0,UDP,3,3252,3514170,0,3276,3502,1
10677,4,10.0.0.6,10.0.0.7,39550,39703978,80,779000000,82389000000,5,12006,17860,981058,602,1,TCP,4,355796410,155438051,10500,686,11043,1
3281,4,10.0.0.2,10.0.0.5,130155,139855200,287,438000000,288242000000,3,8049,13311,14185732,443,0,UDP,2,4466,1385,0,0,0,0
